date,forecast,forecasterror,current,future,s1,s2,s3
1970-01-01,6.476883755001021,1.1868837931479943,6.179999828338623,5.289999961853027,0.0001168831209049092,0.048884089530712244,0.9509990273483829
1970-02-01,6.616805298483235,1.6168052984832348,6.150000095367432,5,46210605925778346e-23,0.0026391926791165723,0.9973603452148244
1970-03-01,6.6157994280295505,1.9057993898825774,5.820000171661377,4.710000038146973,17600233596814336e-22,0.003130657239054514,0.9968675827375859
1970-04-01,6.621315291471847,2.461315444059736,6.059999942779541,4.159999847412109,5482701967300301e-22,0.0011679356536156498,0.9988315160761879
1970-05-01,6.621296105591449,2.2212960102240173,6.039999961853027,4.400000095367432,5996516235495097e-22,0.0011754733734734245,0.9988239269749029
1970-06-01,6.620854916245452,1.9808550497598572,6.010000228881836,4.639999866485596,6952689157861891e-22,0.0013340939214856735,0.9986652108095985
1970-07-01,6.6203291702775084,2.260329036763105,5.980000019073486,4.360000133514404,8062293354569328e-22,0.0015231078737442487,0.9984760858969205
1970-08-01,6.587661025214898,1.9676611396558161,5.409999847412109,4.619999885559082,11678877115795434e-21,0.013236242068290237,0.986752079054594
1970-09-01,6.602970308432693,2.5229703847266394,5.659999847412109,4.079999923706055,3933192192390129e-21,0.007760261247510417,0.9922358055602974
1970-10-01,6.6035377235711845,2.793537780791643,5.630000114440918,3.809999942779541,441229687695446e-20,0.007557206749388004,0.992438380953735
1970-11-01,6.601267409378879,3.321267437989109,5.599999904632568,3.2799999713897705,5064919818046802e-21,0.008371785778664907,0.9916231493015171
1970-12-01,6.597985529754742,3.3279855488282264,5.570000171661377,3.2699999809265137,58349074093279135e-22,0.009549516439322855,0.990444648653268
1971-01-01,6.554479473674394,3.284479492747879,5.289999961853027,3.2699999809265137,20426740843789727e-21,0.025114465626173248,0.9748651076329831
1971-02-01,6.402348132701346,2.8923481422380886,5,3.509999990463257,7138524094253672e-20,0.079076944359521,0.9208516703995363
1971-03-01,5.886535869483317,2.386535869483317,4.710000038146973,3.5,0.00022211364878761317,0.2576553257439764,0.742122560607236
1971-04-01,4.502029872106876,1.012029862570133,4.159999847412109,3.490000009536743,0.0009624305786736161,0.7155182615841285,0.2835193078371979
1971-05-01,3.890792013538306,0.6607919944648194,4.400000095367432,3.2300000190734863,0.0005197840740453359,0.9110581727604818,0.0884220431654728
1971-06-01,3.7503563678604275,1.0403563297134544,4.639999866485596,2.7100000381469727,0.00033276221948445883,0.9552126943576563,0.04445454342285943
1971-07-01,3.663102747680006,0.7131026999962901,4.360000133514404,2.950000047683716,0.0005340696620995804,0.9834890073082628,0.015976923029637737
1971-08-01,3.653828314155041,0.7138282569345814,4.619999885559082,2.940000057220459,0.00034844713783197613,0.9866145436238276,0.01303700923834059
1971-09-01,3.6275070404518033,0.437506983231344,4.079999923706055,3.190000057220459,0.0008998050395893643,0.99523187324872,0.0038683217116907338
1971-10-01,3.6198158496838166,0.1998157733898712,3.809999942779541,3.4200000762939453,0.0015936646297194416,0.9970760088592885,0.0013303265109921075
1971-11-01,3.614146432071588,-0.055853644222357265,3.2799999713897705,3.6700000762939453,0.005531484655081268,0.9937243024899443,0.0007442128549743592
1971-12-01,3.6131527722911976,0.2031526864605095,3.2699999809265137,3.4100000858306885,0.0063959604261044295,0.9928978249526128,0.0007062146212826817
1972-01-01,3.612972066865641,-0.037028028501790766,3.2699999809265137,3.6500000953674316,0.006564559544488461,0.9927316582730373,0.0007037821824741798
1972-02-01,3.616077900232241,-0.253921985326841,3.509999990463257,3.869999885559082,0.0037161377170361705,0.9955183264182452,0.0007655358647187142
1972-03-01,3.6163009466476144,-0.9736992059402768,3.5,4.590000152587891,0.0034964390781107263,0.995739211146173,0.0007643497757165323
1972-04-01,3.6162323091445434,-1.4437676336349976,3.490000009536743,5.059999942779541,0.0035521367811308185,0.9956875838192686,0.0007602793996004893
1972-05-01,3.6128678643899135,-1.9171323454184364,3.2300000190734863,5.53000020980835,0.0066634387590618505,0.9926339788500744,0.0007025823908638268
1972-06-01,3.590777338726729,-2.4092226612732706,2.7100000381469727,6,0.028420239616485213,0.9707574166233915,0.0008223437601232251
1972-07-01,3.5949900941617714,-2.135009924911715,2.950000047683716,5.730000019073486,0.024070527390341444,0.9751969396851695,0.0007325329244892427
1972-08-01,3.596038412099621,-3.783961702341297,2.940000057220459,7.380000114440918,0.023031622927365387,0.976239307687441,0.00072906938519354
1972-09-01,3.6073474983223437,-3.7526526351920606,3.190000057220459,7.360000133514404,0.011997079215275609,0.9873009763461291,0.0007019444385954113
1972-10-01,3.6142838175115815,-4.185716373223282,3.4200000762939453,7.800000190734863,0.005366204297419411,0.9938990954443911,0.0007347002581894709
1972-11-01,3.617572331557663,-4.632427668442338,3.6700000762939453,8.25,0.0025066199918580005,0.9966390520671823,0.0008543279409594851
1972-12-01,3.6155422213050414,-5.094457816841931,3.4100000858306885,8.710000038146973,0.0041623246280417,0.9950992506856139,0.000738424686344404
1973-01-01,3.6175292716405747,-5.772471071682179,3.6500000953674316,9.390000343322754,0.0025133700424876987,0.9966456882172774,0.0008409417402347867
1973-02-01,3.6191659621340615,-6.400834495629609,3.869999885559082,10.020000457763672,0.0014819332604852004,0.9974738293921986,0.0010442373473163184
1973-03-01,3.6278070365712454,-6.7621933067515085,4.590000152587891,10.390000343322754,0.0003806132733873311,0.9959107356727426,0.003708651053870255
1973-04-01,3.6648759564943334,-6.425124196093557,5.059999942779541,10.09000015258789,0.0001914935190286359,0.9828239210878627,0.016984585393108678
1973-05-01,3.968613400717027,-6.741386637429946,5.53000020980835,10.710000038146973,0.00010232270384997899,0.8755424981407767,0.1243551791553735
1973-06-01,5.647453160257113,-5.212546496420133,6,10.859999656677246,22082087369781528e-21,0.3150820607758347,0.6848958571367956
1973-07-01,6.331807601423928,-5.178192627457908,5.730000019073486,11.510000228881836,8852274032766928e-21,0.09399886188482501,0.9059922858411424
1973-08-01,6.62450897949394,-4.235490677183306,7.380000114440918,10.859999656677246,8120489186494165e-25,1748559883668306e-20,0.9999825135891144
1973-09-01,6.6245592453018824,-5.325440563963254,7.360000133514404,11.949999809265137,5199650227854204e-25,13203721792964995e-22,0.9999986791078557
1973-10-01,6.624562641778963,-5.435437777837736,7.800000190734863,12.0600004196167,40685554668747914e-27,8969577757136417e-23,0.9999999102635367
1973-11-01,6.624562875018619,-5.575436934246517,8.25,12.199999809265137,2752263133626083e-27,4734740773000593e-24,0.9999999952625073
1973-12-01,6.624562887389414,-5.715437265198476,8.710000038146973,12.34000015258789,16066730443672063e-29,19511972794901356e-26,0.9999999998047198
1974-01-01,6.624562887911853,-5.17543730282301,9.390000343322754,11.800000190734863,2047411645809836e-30,1299286368536347e-27,0.9999999999986987
1974-02-01,6.624562887915256,-4.605436654321073,10.020000457763672,11.229999542236328,2991445509258746e-32,937545932751945e-29,0.999999999999991
1974-03-01,6.624562887915277,-3.6254371120847217,10.390000343322754,10.25,2289159180555175e-33,4555098102325434e-31,0.9999999999999997
1974-04-01,6.624562887915265,-3.585437150231707,10.09000015258789,10.210000038146973,1849019882498983e-32,53298833460475055e-31,0.999999999999995
1974-05-01,6.624562887915277,-2.8454373791135303,10.710000038146973,9.470000267028809,23460114517461827e-35,3072837319849216e-32,1
1974-06-01,6.624562887915277,-2.7654374554074757,10.859999656677246,9.390000343322754,7919929312493984e-35,8451946393608063e-33,1
1974-07-01,6.624562887915277,-3.09543737911353,11.510000228881836,9.720000267028809,62451441861152155e-38,2545688548877613e-35,1
1974-08-01,6.624562887915277,-1.975437493554448,10.859999656677246,8.600000381469727,7919929312493797e-35,8451946393605342e-33,1
1974-09-01,6.624562887915277,-1.2854369594968305,11.949999809265137,7.909999847412109,206833682155903e-37,4064823250822529e-37,1
1974-10-01,6.624562887915277,-0.8154371693051801,12.0600004196167,7.440000057220459,8677809380729256e-39,14057827351855572e-38,1
1974-11-01,6.624562887915277,-0.755437226525639,12.199999809265137,7.380000114440918,2845171594048961e-39,3580861258711649e-38,1
1974-12-01,6.624562887915277,-0.31543716930518007,12.34000015258789,6.940000057220459,9226901197412847e-40,8955138985189966e-39,1
1975-01-01,6.624562887915277,-0.09543690227637151,11.800000190734863,6.71999979019165,6688331853332495e-38,16985394247428925e-37,1
1975-02-01,6.624562887915277,0.3345629260622516,11.229999542236328,6.289999961853027,5170369898508687e-36,3240971159343565e-34,1
1975-03-01,6.6245628879152765,0.5545627162538983,10.25,6.070000171661377,6101959973494443e-33,14470216334817284e-31,0.9999999999999986
1975-04-01,6.624562887915273,0.5745626971804105,10.210000038146973,6.050000190734863,806025729172187e-32,2008046124143823e-30,0.9999999999999982
1975-05-01,6.6245628879134255,0.4245630786482885,9.470000267028809,6.199999809265137,12093143831326885e-31,7051353079677133e-28,0.9999999999992939
1975-06-01,6.6245628879118525,0.6545630977202027,9.390000343322754,5.96999979019165,20474116359752612e-31,12992860621722575e-28,0.9999999999986987
1975-07-01,6.6245628879150145,1.2745629832824463,9.720000267028809,5.349999904632568,2289958377590556e-31,10151821886181326e-29,0.9999999999998985
1975-08-01,6.624562886766839,0.9145628486198664,8.600000381469727,5.710000038146973,3194677196999474e-28,42491217836800876e-26,0.9999999995747685
1975-09-01,6.624562766096898,1.1345629949787326,7.909999847412109,5.489999771118164,21230516606322602e-27,4446240526096921e-23,0.9999999555163642
1975-10-01,6.624560629682019,1.1645605915350454,7.440000057220459,5.460000038146973,3293211173932274e-25,8194031934114636e-22,0.9999991802674855
1975-11-01,6.6245596626830405,1.7445595482421234,7.380000114440918,4.880000114440918,46395629755396295e-26,11695806451202895e-22,0.9999988299553986
1975-12-01,6.624523903046461,1.7645237695320553,6.940000057220459,4.860000133514404,5429244337481637e-24,14086370434153157e-21,0.9999859082003214
1976-01-01,6.624438098378168,1.404438308186518,6.71999979019165,5.21999979019165,17887403505994483e-24,450289110292324e-19,0.9999549532015674
1976-02-01,6.6235407001349955,0.7135408527228867,6.289999961853027,5.909999847412109,1698505626639518e-22,0.0003680753292027032,0.9996317548202348
1976-03-01,6.621790080563057,0.18179002334259803,6.070000171661377,6.440000057220459,5148857234870501e-22,0.0009976634046117024,0.999001821709665
1976-04-01,6.621460145965624,-0.32853966329951273,6.050000190734863,6.949999809265137,5702378373071646e-22,0.0011164568955423896,0.9988829728666204
1976-05-01,6.622948344185955,-0.10705167488753145,6.199999809265137,6.730000019073486,2696027075927187e-22,0.0005813510310198732,0.9994183793662728
1976-06-01,6.620280670218063,-0.24971921534101812,5.96999979019165,6.869999885559082,8436760214380387e-22,0.0015402409663411952,0.9984589153576373
1976-07-01,6.579531969155569,-0.25046795455048587,5.349999904632568,6.829999923706055,15237050970110866e-21,0.01614420444345049,0.9838405585055793
1976-08-01,6.605343731295102,-0.014656154263979669,5.710000038146973,6.619999885559082,31548683104681675e-22,0.006909427752767687,0.993087417378922
1976-09-01,6.590824610167358,-0.009175294465211219,5.489999771118164,6.599999904632568,8342135210277059e-21,0.012114107533867846,0.9878775503309218
1976-10-01,6.581421684249959,0.19142181776436454,5.460000038146973,6.389999866485596,9761989349873304e-21,0.015485995687709317,0.9845042423229409
1976-11-01,6.376993998478843,-0.34300579171280754,4.880000114440918,6.71999979019165,0.00011134488193026205,0.08800520421448253,0.9118834509035872
1976-12-01,6.01988819066524,-0.6801116185998971,4.860000133514404,6.699999809265137,0.00013605571173837448,0.21203149001381436,0.7878324542744473
1977-01-01,6.060983683518599,-0.7790164690692906,5.21999979019165,6.840000152587891,4764069383136357e-20,0.19728157708422966,0.8026707822219391
1977-02-01,6.549902467343597,0.11990263900497411,5.909999847412109,6.429999828338623,2780679349011412e-21,0.026699370513279832,0.9732978488073714
1977-03-01,6.62300424331932,0.0730040525844566,6.440000057220459,6.550000190734863,9579841600790428e-23,0.0005673408518940311,0.9994325633496901
1977-04-01,6.624523629748317,0.12452362974831767,6.949999809265137,6.5,5171073360093893e-24,14214482831685373e-21,0.999985780346095
1977-05-01,6.624444361766911,-0.3455554284247388,6.730000019073486,6.96999979019165,16953718186421304e-24,4277161820347479e-20,0.9999572114280784
1977-06-01,6.624505950577047,-0.7854938968350609,6.869999885559082,7.409999847412109,7958195483526627e-24,2056446328337115e-20,0.9999794275785213
1977-07-01,6.624492576520474,-1.0755072327446626,6.829999923706055,7.699999809265137,9887792462800403e-24,25387925228363857e-21,0.9999746021869791
1977-08-01,6.624355100554653,-1.2156450520332378,6.619999885559082,7.840000152587891,3048472876603883e-23,7493721360483277e-20,0.9999250323016663
1977-09-01,6.6243325393628245,-1.685667880253874,6.599999904632568,8.3100004196167,3389964236422612e-23,8306773922299098e-20,0.9999168983611347
1977-10-01,6.6239214337433685,-2.3060788714324123,6.389999866485596,8.930000305175781,10165203528695206e-23,0.00023108455452082506,0.9997688137934438
1977-11-01,6.624436634292469,-2.265563709030283,6.71999979019165,8.890000343322754,1790696722561497e-23,4556319956102122e-20,0.9999544188934717
1977-12-01,6.624424329505075,-2.395576128258597,6.699999809265137,9.020000457763672,19911990821878838e-24,4999289459323317e-20,0.9999499871934161
1978-01-01,6.624496082165034,-2.655503650806158,6.840000152587891,9.279999732971191,9367329045164671e-24,2412422627636596e-20,0.9999758664063946
1978-02-01,6.6240344345462185,-3.235965222131028,6.429999828338623,9.859999656677246,826098375762956e-22,0.0001904042691039441,0.9998095131210585
1978-03-01,6.624265753997863,-3.4657343985900266,6.550000190734863,10.09000015258789,44158758475041184e-24,0.00010713035913421239,0.9998928254821072
1978-04-01,6.624184605530242,-3.865815165587922,6.5,10.489999771118164,5738212050187251e-23,0.0001363489022188644,0.9998635937156607
1978-05-01,6.624529492964626,-4.225470888505099,6.96999979019165,10.850000381469727,4608536543471933e-24,12070468992025469e-21,0.9999879249224716
1978-06-01,6.624560185132788,-4.265440158189966,7.409999847412109,10.890000343322754,3909931249170529e-25,9804361701893117e-22,0.9999990191728368
1978-07-01,6.624562426277672,-4.635437802604164,7.699999809265137,11.260000228881836,731554346568838e-25,1680052673924725e-22,0.9999998319215773
1978-08-01,6.624562697082365,-5.1954369977418535,7.840000152587891,11.819999694824219,321352635902135e-25,6958090081094072e-23,0.9999999303869641
1978-09-01,6.624562879332025,-5.555437425843756,8.3100004196167,12.180000305175781,19095284378147436e-28,31549379516466044e-25,0.9999999968431524
1978-10-01,6.62456288780813,-5.445436807016089,8.930000305175781,12.069999694824219,40024772928441514e-30,40008312077617905e-27,0.9999999999599517
1978-11-01,6.624562887771794,-5.985436768905452,8.890000343322754,12.609999656677246,51609809725629914e-30,53511371768869654e-27,0.9999999999464372
1978-12-01,6.624562887859979,-6.665437073993048,9.020000457763672,13.289999961853027,22534164508815e-27,2070654449775793e-26,0.999999999979271
1979-01-01,6.6245628879073655,-7.285436959504744,9.279999732971191,13.90999984741211,4203400187028259e-30,29891187438906615e-28,0.999999999997007
1979-02-01,6.624562887915192,-7.555437417260589,9.859999656677246,14.180000305175781,8904789349271455e-32,3365831499079596e-29,0.9999999999999664
1979-03-01,6.624562887915265,-8.135437340966572,10.09000015258789,14.760000228881836,18490198825083427e-33,5329883346876797e-30,0.999999999999995
1979-04-01,6.624562887915277,-8.10543665432105,10.489999771118164,14.729999542236328,11296192293766273e-34,19776403326902465e-32,1
1979-05-01,6.624562887915277,-7.78543695949683,10.850000381469727,14.40999984741211,8517606612560217e-35,9216475408290175e-33,1
1979-06-01,6.624562887915277,-7.755437226525639,10.890000343322754,14.380000114440918,6364840115839501e-35,6515007623239231e-33,1
1979-07-01,6.624562887915277,-6.505437226525639,11.260000228881836,13.130000114440918,4130852915734619e-36,2475625294140984e-34,1
1979-08-01,6.624562887915277,-6.245436997643803,11.819999694824219,12.869999885559082,5723618398974311e-38,1405357099281172e-36,1
1979-09-01,6.624562887915277,-5.975437493554447,12.180000305175781,12.600000381469727,3338744060667941e-39,4358325056554166e-38,1
1979-10-01,6.624562887915277,-6.145437569848393,12.069999694824219,12.770000457763672,8016345551644782e-39,12757344130829536e-38,1
1979-11-01,6.624562887915277,-6.025436730614994,12.609999656677246,12.649999618530273,10195258613278146e-41,58670116550198e-38,1
1979-12-01,6.624562887915277,-5.895437569848393,13.289999961853027,12.520000457763672,33072114136170983e-44,4482854805029642e-43,1
1980-01-01,6.624562887915277,-5.2054370357907755,13.90999984741211,11.829999923706055,14108479459016088e-46,4334994461371393e-46,1
1980-02-01,6.624562887915277,-4.78543695949683,14.180000305175781,11.40999984741211,12218129533663506e-47,18708511507813567e-48,1
1980-03-01,6.624562887915277,-3.865436883202885,14.760000228881836,10.489999771118164,5516502491833326e-49,17066717716465566e-51,1
1980-04-01,6.624562887915277,-3.375437112084721,14.729999542236328,10,7329882788113151e-49,2471766355388474e-50,1
1980-05-01,6.624562887915277,-3.155436845055913,14.40999984741211,9.779999732971191,14698649244482012e-48,12139517543095392e-49,1
1980-06-01,6.624562887915277,-2.925437302819585,14.380000114440918,9.550000190734863,19409229476886806e-48,17395953599044616e-49,1
1980-07-01,6.624562887915277,-4.135437340966557,13.130000114440918,10.760000228881836,13044161353032762e-43,25270976857090775e-43,1
1980-08-01,6.624562887915277,-4.175437302819584,12.869999885559082,10.800000190734863,1175610300698602e-41,3979380939822528e-41,1
1980-09-01,6.624562887915277,-4.325436921349858,12.600000381469727,10.949999809265137,11069949109532632e-41,6498204475589331e-40,1
1980-10-01,6.624562887915277,-3.5154374554074748,12.770000457763672,10.140000343322754,2710524609474818e-41,11288623902565773e-41,1
1980-11-01,6.624562887915277,-2.965437264672612,12.649999618530273,9.59000015258789,7330827914576699e-41,38947576266092824e-41,1
1980-12-01,6.624562887915277,-2.2954371883786666,12.520000457763672,8.920000076293945,21343345617408863e-41,14666562596489661e-40,1
1981-01-01,6.624562887915277,-1.7654374554074754,11.829999923706055,8.390000343322754,529431372398971e-37,12781482110942032e-37,1
1981-02-01,6.624562887915277,-0.9954369976438031,11.40999984741211,7.619999885559082,1335052421043059e-36,6364500564453373e-35,1
1981-03-01,6.624562887915277,-0.15543732189307122,10.489999771118164,6.78000020980835,11296192293751018e-34,19776403326204345e-32,1
1981-04-01,6.62456288791525,0.11456265903341466,10,6.510000228881836,3430765120758938e-32,11010349850087357e-30,0.9999999999999891
1981-05-01,6.624562887915115,-0.055436940423508635,9.779999732971191,6.679999828338623,1529379623835083e-31,6335450188181296e-29,0.9999999999999367
1981-06-01,6.624562887914281,-0.4354370548652606,9.550000190734863,7.059999942779541,7122310479420641e-31,38100848660569164e-29,0.9999999999996184
1981-07-01,6.624562887915277,0.18456283069481982,10.760000228881836,6.440000057220459,1635644091360578e-34,20022810279318568e-33,1
1981-08-01,6.624562887915277,0.7745629832827104,10.800000190734863,5.849999904632568,12245369228955257e-35,14194038551610538e-33,1
1981-09-01,6.624562887915277,1.5845629260622516,10.949999809265137,5.039999961853027,410499569127139e-34,386280955918859e-32,1
1981-10-01,6.62456288791527,1.4845630214296741,10.140000343322754,5.139999866485596,13093791332426696e-33,3553112998379657e-30,0.9999999999999966
1981-11-01,6.6245628879145455,2.0345627353266567,9.59000015258789,4.590000152587891,545994361995234e-30,2796106646513487e-28,0.9999999999997201
1981-12-01,6.624562887800002,2.794562964093947,8.920000076293945,3.8299999237060547,42653821983789905e-30,43030132281394964e-27,0.9999999999569275
1982-01-01,6.624562882952085,2.914562844805112,8.390000343322754,3.7100000381469727,11701247726754569e-28,18273824703906881e-25,0.9999999981714475
1982-02-01,6.624562129991027,3.1345621204542833,7.619999885559082,3.490000009536743,11660080648526432e-26,2755616095819267e-22,0.9999997243217897
1982-03-01,6.624471568614338,3.0244716639817693,6.78000020980835,3.5999999046325684,1295508372719204e-23,3296257847928993e-20,0.999967024466437
1982-04-01,6.624204051027627,2.7242039556601942,6.510000228881836,3.9000000953674316,5443517944901168e-23,0.0001293405492737645,0.9998706050155468
1982-05-01,6.624408709903003,3.0744087575867183,6.679999828338623,3.549999952316284,22166539717019605e-24,556251082360422e-19,0.9999443527252243
1982-06-01,6.624542625820411,4.044542702114357,7.059999942779541,2.5799999237060547,28036319731944392e-25,7328024035300188e-21,0.999992669172333
1982-07-01,6.624059674500243,4.16405963635327,6.440000057220459,2.4600000381469727,7842234271452414e-23,0.00018131628763417415,0.9998186052900232
1982-08-01,6.617674924468825,4.057674981689284,5.849999904632568,2.559999942779541,1507355323055075e-21,0.002475979029854266,0.9975225136148227
1982-09-01,6.506690894248852,3.6466909991530265,5.039999961853027,2.859999895095825,5714816592209584e-20,0.04211133063338567,0.9578315212006923
1982-10-01,6.42628825632953,3.5762883516969612,5.139999866485596,2.8499999046325684,4294703661423801e-20,0.07062127578199594,0.9293357771813899
1982-11-01,5.788937985539366,2.5189380046128527,4.590000152587891,3.2699999809265137,0.00032508448240212173,0.2908652014510796,0.7088097140665184
1982-12-01,4.207000275932738,0.41700031407971,3.8299999237060547,3.7899999618530273,0.0020371842894294436,0.8094203905811228,0.18854242512944774
1983-01-01,3.681198770992039,-0.5088012862284206,3.7100000381469727,4.190000057220459,0.002164880314336282,0.9766835526423998,0.021151567043263833
1983-02-01,3.620854936938679,-0.9791449676938897,3.490000009536743,4.599999904632568,0.003417228070690223,0.9943628629926369,0.0022199089366730556
1983-03-01,3.6175402213992447,-1.1824599693356186,3.5999999046325684,4.800000190734863,0.00274922946756066,0.9963278317113242,0.0009229388211152819
1983-04-01,3.619381184750215,-0.940618758029327,3.9000000953674316,4.559999942779541,0.0014023600263989534,0.9975068661607588,0.0010907738128423255
1983-05-01,3.6170441424107027,-0.6129558766627838,3.549999952316284,4.230000019073486,0.0028883963350228342,0.9963057547197179,0.0008058489452594994
1983-06-01,3.5827120977627716,-0.6372876924288791,2.5799999237060547,4.21999979019165,0.03650495157545107,0.962573674375975,0.0009213740485737816
1983-07-01,3.5178330056322302,-0.6821668036329066,2.4600000381469727,4.199999809265137,0.0991533073758079,0.8998414200228494,0.0010052726013427711
1983-08-01,3.4696834578866356,-0.820316503966392,2.559999942779541,4.289999961853027,0.14459520810329754,0.8545239789591561,0.0008808129375465327
1983-09-01,3.517527632802501,-0.7524723481240132,2.859999895095825,4.269999980926514,0.09826462998420685,0.900988662335476,0.000746707680317002
1983-10-01,3.5425506880941846,-0.7174495407876518,2.8499999046325684,4.260000228881836,0.07416113492302709,0.9250956741079261,0.0007431909690467823
1983-11-01,3.5963098077766134,-0.4536903829582505,3.2699999809265137,4.050000190734863,0.022466505201687238,0.976817827570239,0.0007156672280738683
1983-12-01,3.6170801054775423,-0.33291994220617305,3.7899999618530273,3.950000047683716,0.0032165869410938036,0.995827578206419,0.0009558348524873669
1984-01-01,3.6215526737045702,0.09155270231479937,4.190000057220459,3.5299999713897705,0.0008181013162504048,0.9975337725676886,0.0016481261160612045
1984-02-01,3.6285959213896946,0.10859594046318057,4.599999904632568,3.5199999809265137,0.00036642400860565033,0.9956463908744809,0.003987185116913559
1984-03-01,3.6399218936814157,-0.06007815400229936,4.800000190734863,3.700000047683716,0.0002676012967420107,0.9916975045559028,0.00803489414735538
1984-04-01,3.633406221263796,-0.05659383595666301,4.559999942779541,3.690000057220459,0.000381326711769778,0.993829735134122,0.0057889381541083315
1984-05-01,3.624209805343065,-0.14579017558344862,4.230000019073486,3.7699999809265137,0.0006766057628395674,0.9967481713752933,0.002575222861867185
1984-06-01,3.6226342297531917,-0.13736576071006476,4.21999979019165,3.759999990463257,0.0006965550030608705,0.9973044321008601,0.0019990128960790886
1984-07-01,3.622145231836637,0.0721452795203522,4.199999809265137,3.549999952316284,0.0007235009400870219,0.9974490070057848,0.001827492054128218
1984-08-01,3.6230511642434,0.2730512596108315,4.289999961853027,3.3499999046325684,0.0006139358230804937,0.9972791549788436,0.002106909198076187
1984-09-01,3.6229333105357058,0.482933205631531,4.269999980926514,3.140000104904175,0.0006340622349341683,0.9972935015954605,0.002072436169605394
1984-10-01,3.6228020476913487,0.3928020286178624,4.260000228881836,3.2300000190734863,0.0006461696780409176,0.9973237413419428,0.0020300889800163547
1984-11-01,3.620815548006563,0.11081555754330623,4.050000190734863,3.509999990463257,0.0009636250506823183,0.9975954670353098,0.001440907914008014
1984-12-01,3.619914637856577,-0.18008531445970735,3.950000047683716,3.799999952316284,0.0011913513314461082,0.9976047109159154,0.0012039377526385615
1985-01-01,3.616918508687803,-0.27308159621637196,3.5299999713897705,3.890000104904175,0.0030027938054367127,0.996194042074529,0.0008031641200344049
1985-02-01,3.616575456196649,0.5065755611008242,3.5199999809265137,3.109999895095825,0.003258986882482448,0.9959661068310752,0.000774906286442362
1985-03-01,3.617970027888185,1.3579700374249286,3.700000047683716,2.259999990463257,0.002186993802283265,0.9969350343882081,0.0008779718095088049
1985-04-01,3.6179947101201164,2.027994676741516,3.690000057220459,1.590000033378601,0.0021608268762425683,0.9969619617655535,0.0008772113582038301
1985-05-01,3.6185393998988804,2.1285393903621372,3.7699999809265137,1.4900000095367432,0.0018118268855638368,0.9972453823052176,0.0009427908092185933
1985-06-01,3.6185079068578605,1.8485079259313468,3.759999990463257,1.7699999809265137,0.0018303294407330513,0.9972312511446708,0.0009384194145961353
1985-07-01,3.6169757666697477,2.036975723754404,3.549999952316284,1.5800000429153442,0.002929125169643681,0.9962744091980145,0.0007964656323419955
1985-08-01,3.614768688786889,2.0447686363348017,3.3499999046325684,1.5700000524520874,0.0048661764763457,0.9944131235297271,0.0007206999939272393
1985-09-01,3.610775072898626,1.860775072898627,3.140000104904175,1.75,0.008687331053206947,0.9906134337935525,0.0006992351532407151
1985-10-01,3.611776235587989,2.1417762069777595,3.2300000190734863,1.4700000286102295,0.0077157930679083,0.9915839951903295,0.0007002117417623467
1985-11-01,3.6159494041974467,2.335949432807677,3.509999990463257,1.2799999713897705,0.0038408259418607964,0.9953935669755763,0.0007656070825628001
1985-12-01,3.6186148875295885,2.518614863687731,3.799999952316284,1.100000023841858,0.0017950949784224116,0.9972414934680328,0.0009634115535448083
1986-01-01,3.6193590014020387,2.159358963255067,3.890000104904175,1.4600000381469727,0.0013881270760031778,0.9975334539386055,0.001078418985391283
1986-02-01,3.6111080827085513,1.511108178075983,3.109999895095825,2.0999999046325684,0.00842088975569535,0.9908594302734175,0.0007196799708871433
1986-03-01,3.5155269673135483,0.485526995923777,2.259999990463257,3.0299999713897705,0.10219397612833005,0.8965253442744634,0.0012806795972066728
